time,open,high,low,close,volume,timestamp
2017-08-17 00:00:00,301.13000000,312.18000000,298.00000000,302.00000000,7030.71034000,1502928000000
2017-08-18 00:00:00,302.00000000,311.79000000,283.94000000,293.96000000,9537.84646000,1503014400000
2017-08-19 00:00:00,293.31000000,299.90000000,278.00000000,290.91000000,2146.19773000,1503100800000
2017-08-20 00:00:00,289.41000000,300.53000000,282.85000000,299.10000000,2510.13871000,1503187200000
2017-08-21 00:00:00,299.10000000,346.52000000,294.60000000,323.29000000,5219.44542000,1503273600000
2017-08-22 00:00:00,321.04000000,330.41000000,144.21000000,309.80000000,7956.35088000,1503360000000
2017-08-23 00:00:00,312.25000000,324.99000000,309.41000000,315.74000000,8665.72569000,1503446400000
2017-08-24 00:00:00,315.74000000,328.04000000,314.01000000,323.42000000,6753.27192000,1503532800000
2017-08-25 00:00:00,323.42000000,338.28000000,323.42000000,327.24000000,7125.96962000,1503619200000
2017-08-26 00:00:00,327.24000000,335.44000000,323.41000000,330.79000000,4877.68521000,1503705600000
2017-08-27 00:00:00,332.18000000,348.13000000,330.73000000,348.13000000,4635.43715000,1503792000000
2017-08-28 00:00:00,348.11000000,351.00000000,331.95000000,346.00000000,4279.18170000,1503878400000
2017-08-29 00:00:00,347.00000000,377.60000000,346.00000000,374.70000000,3032.13425000,1503964800000
2017-08-30 00:00:00,374.70000000,393.71000000,362.05000000,385.93000000,4446.59608000,1504051200000
2017-08-31 00:00:00,384.64000000,389.36000000,377.78000000,384.79000000,4435.86855000,1504137600000
2017-09-01 00:00:00,386.44000000,394.39000000,383.18000000,388.46000000,4198.68434000,1504224000000
2017-09-02 00:00:00,388.58000000,394.32000000,320.08000000,343.14000000,8240.32724000,1504310400000
2017-09-03 00:00:00,343.56000000,367.28000000,320.08000000,341.77000000,5253.62211000,1504396800000
2017-09-04 00:00:00,339.29000000,344.55000000,267.94000000,283.77000000,6737.81061000,1504483200000
2017-09-05 00:00:00,286.81000000,321.52000000,235.55000000,312.09000000,8344.41924000,1504569600000
2017-09-06 00:00:00,313.29000000,336.34000000,312.09000000,335.00000000,5486.30988000,1504656000000
2017-09-07 00:00:00,335.01000000,342.50000000,320.17000000,334.49000000,3103.89745000,1504742400000
2017-09-08 00:00:00,334.49000000,335.10000000,272.00000000,302.99000000,4915.75693000,1504828800000
2017-09-09 00:00:00,300.01000000,307.00000000,281.66000000,296.74000000,2740.58822000,1504915200000
2017-09-10 00:00:00,296.72000000,302.78000000,261.03000000,293.50000000,4156.45099000,1505001600000
2017-09-11 00:00:00,293.51000000,304.98000000,285.21000000,297.30000000,4829.64647000,1505088000000
2017-09-12 00:00:00,297.78000000,316.46000000,286.01000000,293.96000000,5176.31402000,1505174400000
2017-09-13 00:00:00,293.93000000,294.50000000,257.05000000,276.91000000,6451.22836000,1505260800000
2017-09-14 00:00:00,275.76000000,283.77000000,215.00000000,215.21000000,12601.95676000,1505347200000
2017-09-15 00:00:00,217.00000000,270.93000000,192.00000000,253.00000000,14223.89530000,1505433600000
2017-09-16 00:00:00,255.99000000,271.81000000,235.51000000,249.31000000,10362.06011000,1505520000000
2017-09-17 00:00:00,249.32000000,264.39000000,239.02000000,257.55000000,4614.53337000,1505606400000
2017-09-18 00:00:00,257.53000000,306.22000000,257.11000000,294.57000000,4125.97051000,1505692800000
2017-09-19 00:00:00,296.00000000,300.00000000,277.41000000,284.00000000,1869.90852000,1505779200000
2017-09-20 00:00:00,284.01000000,294.00000000,275.91000000,282.00000000,1060.56734000,1505865600000
2017-09-21 00:00:00,285.10000000,287.00000000,252.10000000,257.00000000,1912.55583000,1505952000000
2017-09-22 00:00:00,258.00000000,272.97000000,253.01000000,264.00000000,1464.51250000,1506038400000
2017-09-23 00:00:00,259.99000000,286.23000000,255.11000000,285.93000000,2824.33572000,1506124800000
2017-09-24 00:00:00,286.50000000,294.61000000,275.00000000,282.00000000,5575.54422000,1506211200000
2017-09-25 00:00:00,282.00000000,299.00000000,281.34000000,294.42000000,5870.48035000,1506297600000
2017-09-26 00:00:00,294.42000000,296.81000000,286.24000000,287.90000000,4566.92804000,1506384000000
2017-09-27 00:00:00,289.91000000,313.00000000,286.13000000,309.74000000,5518.10382000,1506470400000
2017-09-28 00:00:00,309.81000000,311.81000000,296.89000000,302.44000000,6600.90922000,1506556800000
2017-09-29 00:00:00,302.44000000,303.00000000,274.00000000,292.22000000,11089.19902000,1506643200000
2017-09-30 00:00:00,292.62000000,307.49000000,292.22000000,304.36000000,4020.60795000,1506729600000
2017-10-01 00:00:00,305.13000000,306.00000000,294.00000000,303.95000000,5060.05758000,1506816000000
2017-10-02 00:00:00,303.94000000,305.00000000,295.00000000,296.50000000,3710.83747000,1506902400000
2017-10-03 00:00:00,298.15000000,301.99000000,283.18000000,292.48000000,5546.85702000,1506988800000
2017-10-04 00:00:00,292.47000000,297.97000000,288.00000000,291.99000000,4014.88792000,1507075200000
2017-10-05 00:00:00,290.00000000,297.44000000,285.53000000,294.81000000,3412.39016000,1507161600000
2017-10-06 00:00:00,294.78000000,310.80000000,293.78000000,310.80000000,3541.02359000,1507248000000
2017-10-07 00:00:00,309.90000000,318.50000000,303.60000000,311.01000000,2165.79076000,1507334400000
2017-10-08 00:00:00,311.08000000,317.07000000,309.00000000,311.07000000,2960.93198000,1507420800000
2017-10-09 00:00:00,311.13000000,312.13000000,286.65000000,297.19000000,4885.37863000,1507507200000
2017-10-10 00:00:00,297.35000000,308.56000000,293.00000000,298.64000000,6749.27468000,1507593600000
2017-10-11 00:00:00,300.88000000,305.50000000,298.02000000,304.01000000,3724.68630000,1507680000000
2017-10-12 00:00:00,304.01000000,310.00000000,302.71000000,303.99000000,7827.75596000,1507766400000
2017-10-13 00:00:00,303.52000000,353.96000000,297.00000000,337.96000000,17925.36585000,1507852800000
2017-10-14 00:00:00,337.96000000,349.80000000,335.00000000,342.00000000,7731.96469000,1507939200000
2017-10-15 00:00:00,342.00000000,348.00000000,316.17000000,337.96000000,10011.34708000,1508025600000
2017-10-16 00:00:00,337.50000000,354.00000000,332.78000000,335.19000000,8663.47097000,1508112000000
2017-10-17 00:00:00,335.18000000,336.58000000,312.65000000,315.19000000,8146.74356000,1508198400000
2017-10-18 00:00:00,315.19000000,318.00000000,284.68000000,309.70000000,12908.04540000,1508284800000
2017-10-19 00:00:00,311.52000000,315.00000000,300.00000000,308.66000000,8678.74739000,1508371200000
2017-10-20 00:00:00,308.66000000,311.18000000,302.00000000,304.51000000,8739.31764000,1508457600000
2017-10-21 00:00:00,304.51000000,305.34000000,290.00000000,298.94000000,8591.63121000,1508544000000
2017-10-22 00:00:00,298.99000000,306.99000000,290.00000000,293.79000000,7173.06893000,1508630400000
2017-10-23 00:00:00,293.78000000,294.60000000,272.20000000,281.09000000,9658.78404000,1508716800000
2017-10-24 00:00:00,282.27000000,310.00000000,275.50000000,297.38000000,14066.67924000,1508803200000
2017-10-25 00:00:00,295.43000000,300.00000000,281.00000000,294.49000000,9703.09261000,1508889600000
2017-10-26 00:00:00,294.10000000,299.76000000,291.03000000,294.71000000,7813.02717000,1508976000000
2017-10-27 00:00:00,294.72000000,298.10000000,292.03000000,296.33000000,6272.14802000,1509062400000
2017-10-28 00:00:00,296.14000000,297.00000000,290.10000000,291.87000000,5848.86589000,1509148800000
2017-10-29 00:00:00,291.86000000,309.40000000,291.86000000,305.00000000,9019.13315000,1509235200000
2017-10-30 00:00:00,305.00000000,316.00000000,302.10000000,307.25000000,8946.12026000,1509321600000
2017-10-31 00:00:00,305.95000000,309.99000000,304.01000000,304.90000000,7640.41182000,1509408000000
2017-11-01 00:00:00,304.89000000,305.90000000,286.34000000,287.01000000,9843.16660000,1509494400000
2017-11-02 00:00:00,287.30000000,293.00000000,274.73000000,283.12000000,13423.85720000,1509580800000
2017-11-03 00:00:00,283.12000000,307.00000000,282.00000000,304.08000000,8194.03465000,1509667200000
2017-11-04 00:00:00,304.09000000,304.99000000,292.11000000,298.04000000,7828.41744000,1509753600000
2017-11-05 00:00:00,298.10000000,302.14000000,293.13000000,295.53000000,6638.42119000,1509840000000
2017-11-06 00:00:00,295.19000000,305.58000000,290.11000000,297.97000000,7515.50103000,1509926400000
2017-11-07 00:00:00,297.25000000,303.52000000,287.00000000,291.78000000,9418.57881000,1510012800000
2017-11-08 00:00:00,291.31000000,320.00000000,290.02000000,303.02000000,15961.85772000,1510099200000
2017-11-09 00:00:00,303.60000000,329.00000000,299.50000000,317.87000000,11151.29946000,1510185600000
2017-11-10 00:00:00,318.50000000,322.65000000,285.82000000,293.50000000,15597.16557000,1510272000000
2017-11-11 00:00:00,293.52000000,318.00000000,291.91000000,310.02000000,10850.16279000,1510358400000
2017-11-12 00:00:00,310.87000000,316.99000000,281.01000000,305.24000000,21123.15319000,1510444800000
2017-11-13 00:00:00,304.00000000,318.88000000,303.70000000,312.99000000,15551.67434000,1510531200000
2017-11-14 00:00:00,313.00000000,337.54000000,312.94000000,335.61000000,17709.22270000,1510617600000
2017-11-15 00:00:00,335.60000000,339.00000000,324.00000000,331.33000000,15597.16131000,1510704000000
2017-11-16 00:00:00,330.98000000,334.75000000,321.41000000,331.49000000,14145.71696000,1510790400000
2017-11-17 00:00:00,331.49000000,334.60000000,323.84000000,331.23000000,18042.02544000,1510876800000
2017-11-18 00:00:00,331.20000000,349.90000000,326.01000000,346.66000000,14361.49730000,1510963200000
2017-11-19 00:00:00,346.66000000,373.56000000,343.07000000,354.15000000,19397.74898000,1511049600000
2017-11-20 00:00:00,355.15000000,372.50000000,353.90000000,367.42000000,18277.01940000,1511136000000
2017-11-21 00:00:00,367.42000000,375.50000000,350.02000000,362.12000000,26237.64398000,1511222400000
2017-11-22 00:00:00,362.12000000,384.84000000,359.00000000,380.65000000,18121.58484000,1511308800000
2017-11-23 00:00:00,380.63000000,425.00000000,370.02000000,405.00000000,25409.00111000,1511395200000
2017-11-24 00:00:00,405.03000000,475.00000000,392.80000000,469.00000000,30398.35831000,1511481600000
2017-11-25 00:00:00,467.57000000,484.47000000,450.00000000,461.82000000,21428.63117000,1511568000000
2017-11-26 00:00:00,461.00000000,465.00000000,436.14000000,462.84000000,21691.11759000,1511654400000
2017-11-27 00:00:00,462.84000000,486.94000000,453.00000000,472.31000000,23761.11416000,1511740800000
2017-11-28 00:00:00,472.32000000,477.50000000,453.50000000,466.17000000,23967.24816000,1511827200000
2017-11-29 00:00:00,466.17000000,515.00000000,385.00000000,421.70000000,51313.49571000,1511913600000
2017-11-30 00:00:00,421.92000000,460.00000000,387.01000000,427.43000000,45184.22265000,1512000000000
2017-12-01 00:00:00,428.05000000,465.97000000,413.74000000,457.51000000,33072.21995000,1512086400000
2017-12-02 00:00:00,457.53000000,471.91000000,445.00000000,457.63000000,25796.14000000,1512172800000
2017-12-03 00:00:00,457.31000000,485.90000000,440.11000000,460.30000000,24490.05997000,1512259200000
2017-12-04 00:00:00,460.30000000,470.98000000,445.00000000,466.67000000,23182.65949000,1512345600000
2017-12-05 00:00:00,466.66000000,468.67000000,445.21000000,452.26000000,25387.11695000,1512432000000
2017-12-06 00:00:00,452.26000000,455.10000000,400.00000000,411.01000000,38638.76036000,1512518400000
2017-12-07 00:00:00,413.50000000,427.61000000,375.01000000,406.33000000,41343.73269000,1512604800000
2017-12-08 00:00:00,406.52000000,456.78000000,390.00000000,442.56000000,41064.60305000,1512691200000
