time,open,high,low,close,volume,timestamp
2019-04-26 12:00:00,0.00263000,0.01052000,0.00263000,0.00545000,2251813333.70000000,1556280000000
2019-04-27 00:00:00,0.00543000,0.00586000,0.00516000,0.00553000,303239995.40000000,1556323200000
2019-04-27 12:00:00,0.00555000,0.00557000,0.00518000,0.00521000,137099024.60000000,1556366400000
2019-04-28 00:00:00,0.00521000,0.00524000,0.00485000,0.00500000,179912253.30000000,1556409600000
2019-04-28 12:00:00,0.00501000,0.00527000,0.00434000,0.00442000,277271718.20000000,1556452800000
2019-04-29 00:00:00,0.00442000,0.00456000,0.00390000,0.00398000,227675842.10000000,1556496000000
2019-04-29 12:00:00,0.00397000,0.00406000,0.00343000,0.00347000,292881742.50000000,1556539200000
2019-04-30 00:00:00,0.00346000,0.00391000,0.00346000,0.00384000,143723058.90000000,1556582400000
2019-04-30 12:00:00,0.00384000,0.00516000,0.00383000,0.00442000,1021983834.90000000,1556625600000
2019-05-01 00:00:00,0.00442000,0.00464000,0.00407000,0.00420000,539407780.30000000,1556668800000
2019-05-01 12:00:00,0.00417000,0.00440000,0.00402000,0.00432000,111022969.70000000,1556712000000
2019-05-02 00:00:00,0.00432000,0.00468000,0.00422000,0.00431000,156071587.50000000,1556755200000
2019-05-02 12:00:00,0.00431000,0.00431000,0.00410000,0.00419000,114047291.30000000,1556798400000
2019-05-03 00:00:00,0.00419000,0.00422000,0.00394000,0.00408000,154047884.00000000,1556841600000
2019-05-03 12:00:00,0.00408000,0.00440000,0.00403000,0.00423000,125217935.70000000,1556884800000
2019-05-04 00:00:00,0.00423000,0.00425000,0.00407000,0.00409000,69938056.80000000,1556928000000
2019-05-04 12:00:00,0.00410000,0.00411000,0.00381000,0.00397000,81498119.80000000,1556971200000
2019-05-05 00:00:00,0.00396000,0.00406000,0.00369000,0.00385000,71535095.50000000,1557014400000
2019-05-05 12:00:00,0.00386000,0.00387000,0.00359000,0.00372000,89822535.30000000,1557057600000
2019-05-06 00:00:00,0.00371000,0.00382000,0.00350000,0.00366000,129163507.80000000,1557100800000
2019-05-06 12:00:00,0.00366000,0.00392000,0.00358000,0.00373000,141532088.60000000,1557144000000
2019-05-07 00:00:00,0.00374000,0.00385000,0.00366000,0.00371000,71251976.80000000,1557187200000
2019-05-07 12:00:00,0.00373000,0.00375000,0.00333000,0.00336000,101682728.10000000,1557230400000
2019-05-08 00:00:00,0.00335000,0.00343000,0.00328000,0.00332000,92911666.10000000,1557273600000
2019-05-08 12:00:00,0.00331000,0.00348000,0.00330000,0.00333000,61316308.50000000,1557316800000
2019-05-09 00:00:00,0.00336000,0.00341000,0.00314000,0.00317000,89643468.60000000,1557360000000
2019-05-09 12:00:00,0.00317000,0.00330000,0.00303000,0.00314000,122185783.30000000,1557403200000
2019-05-10 00:00:00,0.00313000,0.00380000,0.00312000,0.00350000,269250618.00000000,1557446400000
2019-05-10 12:00:00,0.00350000,0.00388000,0.00342000,0.00378000,139453127.60000000,1557489600000
2019-05-11 00:00:00,0.00379000,0.00409000,0.00371000,0.00395000,184155140.90000000,1557532800000
2019-05-11 12:00:00,0.00395000,0.00505000,0.00391000,0.00460000,504094826.90000000,1557576000000
2019-05-12 00:00:00,0.00462000,0.00572000,0.00444000,0.00507000,584186767.20000000,1557619200000
2019-05-12 12:00:00,0.00505000,0.00562000,0.00472000,0.00530000,582375985.70000000,1557662400000
2019-05-13 00:00:00,0.00529000,0.00660000,0.00516000,0.00620000,616601890.70000000,1557705600000
2019-05-13 12:00:00,0.00621000,0.00920000,0.00615000,0.00868000,2260707955.40000000,1557748800000
2019-05-14 00:00:00,0.00864000,0.01069000,0.00840000,0.00959000,1767998292.60000000,1557792000000
2019-05-14 12:00:00,0.00960000,0.01120000,0.00718000,0.00780000,2093466052.50000000,1557835200000
2019-05-15 00:00:00,0.00777000,0.00818000,0.00705000,0.00759000,341791071.70000000,1557878400000
2019-05-15 12:00:00,0.00759000,0.01000000,0.00759000,0.00956000,1461481942.50000000,1557921600000
2019-05-16 00:00:00,0.00957000,0.00957000,0.00826000,0.00884000,719566023.20000000,1557964800000
2019-05-16 12:00:00,0.00889000,0.01205000,0.00869000,0.01087000,1439369004.00000000,1558008000000
2019-05-17 00:00:00,0.01086000,0.01480000,0.00921000,0.01202000,2612441407.70000000,1558051200000
2019-05-17 12:00:00,0.01200000,0.01507000,0.01130000,0.01455000,1784820947.90000000,1558094400000
2019-05-18 00:00:00,0.01456000,0.01489000,0.01205000,0.01385000,1081870371.80000000,1558137600000
2019-05-18 12:00:00,0.01385000,0.01410000,0.01210000,0.01235000,589045526.00000000,1558180800000
2019-05-19 00:00:00,0.01235000,0.01930000,0.01226000,0.01875000,1633220913.70000000,1558224000000
2019-05-19 12:00:00,0.01876000,0.02069000,0.01710000,0.02018000,1276612178.90000000,1558267200000
2019-05-20 00:00:00,0.02016000,0.02280000,0.01833000,0.02185000,1563298819.20000000,1558310400000
2019-05-20 12:00:00,0.02183000,0.03500000,0.01970000,0.02950000,3396287196.80000000,1558353600000
2019-05-21 00:00:00,0.02937000,0.04500000,0.02931000,0.04200000,3324302754.40000000,1558396800000
2019-05-21 12:00:00,0.04200000,0.04340000,0.02438000,0.02953000,3891893391.50000000,1558440000000
2019-05-22 00:00:00,0.02950000,0.03170000,0.02261000,0.02427000,2228972857.20000000,1558483200000
2019-05-22 12:00:00,0.02430000,0.02534000,0.02050000,0.02209000,2182499672.70000000,1558526400000
2019-05-23 00:00:00,0.02215000,0.03401000,0.02143000,0.02618000,3690192880.20000000,1558569600000
2019-05-23 12:00:00,0.02623000,0.03050000,0.02492000,0.02739000,2052158092.10000000,1558612800000
2019-05-24 00:00:00,0.02736000,0.02870000,0.02368000,0.02657000,1292827954.30000000,1558656000000
2019-05-24 12:00:00,0.02658000,0.02665000,0.02265000,0.02529000,1146988712.10000000,1558699200000
2019-05-25 00:00:00,0.02527000,0.02625000,0.02302000,0.02395000,645557675.50000000,1558742400000
2019-05-25 12:00:00,0.02396000,0.02835000,0.02391000,0.02475000,1447229703.10000000,1558785600000
2019-05-26 00:00:00,0.02482000,0.02725000,0.02450000,0.02553000,664930991.00000000,1558828800000
2019-05-26 12:00:00,0.02555000,0.02635000,0.02305000,0.02419000,643670548.20000000,1558872000000
2019-05-27 00:00:00,0.02417000,0.02478000,0.02335000,0.02395000,287329934.90000000,1558915200000
2019-05-27 12:00:00,0.02396000,0.02400000,0.02076000,0.02235000,903973009.90000000,1558958400000
2019-05-28 00:00:00,0.02232000,0.02319000,0.02102000,0.02236000,474933815.20000000,1559001600000
2019-05-28 12:00:00,0.02235000,0.02540000,0.02216000,0.02380000,1052985821.40000000,1559044800000
2019-05-29 00:00:00,0.02379000,0.02487000,0.02207000,0.02319000,521728303.90000000,1559088000000
2019-05-29 12:00:00,0.02319000,0.02371000,0.02207000,0.02212000,339227144.70000000,1559131200000
2019-05-30 00:00:00,0.02213000,0.02330000,0.02158000,0.02319000,380050896.30000000,1559174400000
2019-05-30 12:00:00,0.02319000,0.02330000,0.01824000,0.01972000,657539937.20000000,1559217600000
2019-05-31 00:00:00,0.01972000,0.02130000,0.01939000,0.02011000,385115148.80000000,1559260800000
2019-05-31 12:00:00,0.02011000,0.02299000,0.01983000,0.02216000,690386475.20000000,1559304000000
2019-06-01 00:00:00,0.02216000,0.02289000,0.02067000,0.02231000,656295812.80000000,1559347200000
2019-06-01 12:00:00,0.02230000,0.02230000,0.02074000,0.02104000,306785006.00000000,1559390400000
2019-06-02 00:00:00,0.02107000,0.02221000,0.02096000,0.02204000,232011395.70000000,1559433600000
2019-06-02 12:00:00,0.02204000,0.02210000,0.01961000,0.02012000,282761980.60000000,1559476800000
2019-06-03 00:00:00,0.02012000,0.02040000,0.01873000,0.01928000,195334060.10000000,1559520000000
2019-06-03 12:00:00,0.01933000,0.02099000,0.01906000,0.01911000,319814720.90000000,1559563200000
2019-06-04 00:00:00,0.01911000,0.01950000,0.01780000,0.01891000,390038248.40000000,1559606400000
2019-06-04 12:00:00,0.01891000,0.02198000,0.01856000,0.02139000,1045982894.70000000,1559649600000
2019-06-05 00:00:00,0.02140000,0.02187000,0.02020000,0.02076000,543373010.50000000,1559692800000
2019-06-05 12:00:00,0.02077000,0.02361000,0.01954000,0.02285000,1140928198.00000000,1559736000000
2019-06-06 00:00:00,0.02290000,0.02514000,0.02250000,0.02481000,858218207.20000000,1559779200000
2019-06-06 12:00:00,0.02483000,0.02492000,0.02150000,0.02361000,752739850.40000000,1559822400000
