time,open,high,low,close,volume,timestamp
2020-09-24 00:00:00,1.86000000,8.00000000,1.86000000,2.29000000,11230104.68200000,1600905600000
2020-09-25 00:00:00,2.28800000,2.33800000,1.85000000,1.87200000,2100299.98200000,1600992000000
2020-09-26 00:00:00,1.87200000,1.93600000,1.73800000,1.77200000,1138049.10600000,1601078400000
2020-09-27 00:00:00,1.77200000,1.79700000,1.51100000,1.52700000,559925.80000000,1601164800000
2020-09-28 00:00:00,1.52500000,1.98500000,1.52500000,1.65300000,3572524.67300000,1601251200000
2020-09-29 00:00:00,1.65300000,1.72400000,1.50000000,1.63700000,757923.58300000,1601337600000
2020-09-30 00:00:00,1.63600000,1.64200000,1.52400000,1.56900000,379001.36000000,1601424000000
2020-10-01 00:00:00,1.57100000,1.74400000,1.47100000,1.53900000,563906.02900000,1601510400000
2020-10-02 00:00:00,1.53800000,1.57200000,1.45600000,1.53600000,372277.32400000,1601596800000
2020-10-03 00:00:00,1.53600000,1.59900000,1.44500000,1.44900000,255323.02900000,1601683200000
2020-10-04 00:00:00,1.44900000,1.46500000,1.32600000,1.35700000,243461.83800000,1601769600000
2020-10-05 00:00:00,1.35700000,1.38100000,1.21300000,1.23900000,536297.55400000,1601856000000
2020-10-06 00:00:00,1.24100000,1.29400000,0.96100000,0.97900000,758889.56000000,1601942400000
2020-10-07 00:00:00,0.98900000,1.25600000,0.97600000,1.21200000,1050071.02300000,1602028800000
2020-10-08 00:00:00,1.21200000,1.31200000,1.08700000,1.30400000,828714.22600000,1602115200000
2020-10-09 00:00:00,1.30400000,1.44000000,1.25300000,1.28700000,364776.47300000,1602201600000
2020-10-10 00:00:00,1.27900000,1.53800000,1.27900000,1.47200000,610824.45700000,1602288000000
2020-10-11 00:00:00,1.47300000,1.47500000,1.34000000,1.37200000,353725.27300000,1602374400000
2020-10-12 00:00:00,1.37200000,1.43000000,1.30200000,1.35900000,267392.40100000,1602460800000
2020-10-13 00:00:00,1.36500000,1.37300000,1.28000000,1.33900000,191433.32400000,1602547200000
2020-10-14 00:00:00,1.33900000,1.36200000,1.27100000,1.34100000,130165.46100000,1602633600000
2020-10-15 00:00:00,1.34100000,1.37400000,1.30900000,1.32900000,169503.91600000,1602720000000
2020-10-16 00:00:00,1.32700000,1.32700000,1.15100000,1.16600000,247978.63700000,1602806400000
